WiiAccX,WiiAccY,WiiAccZ,,,,CogX,CogY,,,cursorX,cursorY
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.202695847,-2.300621748,0,0,442,551
-0.625,-0.625,0.583333313,0,0,0,-1.195581436,-2.273532629,0,0,438,551
-0.625,-0.583333313,0.625,0,0,0,-1.195581436,-2.273532629,0,0,432,550
-0.583333313,-0.583333313,0.625,0,0,0,-1.20298183,-2.28215313,0,0,423,549
-0.625,-0.583333313,0.583333313,0,0,0,-1.192478418,-2.297830105,0,0,417,548
-0.625,-0.625,0.541666687,0,0,0,-1.192478418,-2.297830105,0,0,414,547
-0.666666687,-0.625,0.583333313,0,0,0,-1.161699176,-2.294727325,0,0,413,546
-0.625,-0.583333313,0.583333313,0,0,0,-1.234309554,-2.301415443,0,0,413,546
-0.625,-0.583333313,0.583333313,0,0,0,-1.234309554,-2.301415443,0,0,413,546
-0.541666687,-0.583333313,0.5,0,0,0,-1.186386347,-2.303542376,0,0,412,546
-0.583333313,-0.583333313,0.541666687,0,0,0,-1.186386347,-2.303542376,0,0,410,546
-0.666666687,-0.583333313,0.583333313,0,0,0,-1.216649175,-2.328715324,0,0,407,544
-0.666666687,-0.583333313,0.625,0,0,0,-1.216649175,-2.328715324,0,0,402,544
-0.666666687,-0.583333313,0.583333313,0,0,0,-1.177646637,-2.356281281,0,0,397,540
-0.625,-0.583333313,0.5,0,0,0,-1.185610771,-2.339582443,0,0,390,538
-0.625,-0.583333313,0.5,0,0,0,-1.185610771,-2.339582443,0,0,387,536
-0.583333313,-0.541666687,0.583333313,0,0,0,-1.192999601,-2.356947422,0,0,384,535
-0.625,-0.541666687,0.583333313,0,0,0,-1.150398374,-2.344847679,0,0,381,534
-0.625,-0.541666687,0.625,0,0,0,-1.164427757,-2.399533987,0,0,380,533
-0.583333313,-0.541666687,0.625,0,0,0,-1.164427757,-2.399533987,0,0,377,533
-0.5,-0.541666687,0.583333313,0,0,0,-1.1209867,-2.434381247,0,0,375,532
-0.541666687,-0.583333313,0.541666687,0,0,0,-1.1209867,-2.434381247,0,0,374,532
-0.666666687,-0.583333313,0.541666687,0,0,0,-1.115344524,-2.404294491,0,0,371,531
-0.708333313,-0.583333313,0.541666687,0,0,0,-1.10136807,-2.424742222,0,0,369,529
-0.666666687,-0.583333313,0.583333313,0,0,0,-1.112821341,-2.437695503,0,0,364,526
-0.625,-0.541666687,0.625,0,0,0,-1.162939072,-2.443704605,0,0,361,526
-0.583333313,-0.541666687,0.666666687,0,0,0,-1.162939072,-2.443704605,0,0,358,524
-0.666666687,-0.583333313,0.583333313,0,0,0,-1.137100697,-2.451952934,0,0,354,522
-0.708333313,-0.583333313,0.5,0,0,0,-1.141637087,-2.485927582,0,0,351,521
-0.666666687,-0.583333313,0.541666687,0,0,0,-1.176399827,-2.468013525,0,0,350,520
-0.583333313,-0.541666687,0.583333313,0,0,0,-1.169296622,-2.494758129,0,0,348,518
-0.541666687,-0.5,0.666666687,0,0,0,-1.169296622,-2.494758129,0,0,343,516
-0.625,-0.541666687,0.666666687,0,0,0,-1.124737978,-2.470569372,0,0,337,514
-0.708333313,-0.583333313,0.583333313,0,0,0,-1.108572602,-2.466050863,0,0,332,511
-0.708333313,-0.583333313,0.541666687,0,0,0,-1.189587116,-2.482446194,0,0,328,510
-0.666666687,-0.541666687,0.541666687,0,0,0,-1.204828143,-2.476702929,0,0,325,508
-0.625,-0.541666687,0.541666687,0,0,0,-1.204828143,-2.476702929,0,0,324,507
-0.625,-0.541666687,0.583333313,0,0,0,-1.143014789,-2.492871284,0,0,323,506
-0.666666687,-0.541666687,0.583333313,0,0,0,-1.15100348,-2.480089664,0,0,322,506
-0.666666687,-0.541666687,0.583333313,0,0,0,-1.141637087,-2.485927582,0,0,322,506
-0.708333313,-0.541666687,0.583333313,0,0,0,-1.141637087,-2.485927582,0,0,321,506
-0.666666687,-0.541666687,0.583333313,0,0,0,-1.158772111,-2.478643656,0,0,320,505
-0.625,-0.541666687,0.583333313,0,0,0,-1.158772111,-2.478643656,0,0,318,504
-0.625,-0.541666687,0.625,0,0,0,-1.135735393,-2.46577239,0,0,314,503
-0.666666687,-0.541666687,0.541666687,0,0,0,-1.106600404,-2.456520796,0,0,309,502
-0.666666687,-0.541666687,0.5,0,0,0,-1.127424002,-2.460865259,0,0,305,501
-0.666666687,-0.541666687,0.541666687,0,0,0,-1.122362971,-2.441259623,0,0,302,500
-0.625,-0.541666687,0.583333313,0,0,0,-1.130623579,-2.475513697,0,0,301,500
-0.625,-0.5,0.625,0,0,0,-1.113938332,-2.480886936,0,0,300,499
-0.625,-0.541666687,0.583333313,0,0,0,-1.107887626,-2.501477003,0,0,298,497
-0.666666687,-0.541666687,0.541666687,0,0,0,-1.125338912,-2.505322695,0,0,295,495
-0.666666687,-0.541666687,0.5,0,0,0,-1.117306113,-2.53329587,0,0,292,493
-0.666666687,-0.541666687,0.541666687,0,0,0,-1.100863457,-2.493077993,0,0,289,491
-0.625,-0.5,0.583333313,0,0,0,-1.099404573,-2.514589787,0,0,287,490
-0.666666687,-0.5,0.625,0,0,0,-1.117790699,-2.498043537,0,0,284,489
-0.625,-0.5,0.625,0,0,0,-1.115598083,-2.521690369,0,0,283,488
-0.666666687,-0.541666687,0.5,0,0,0,-1.09860301,-2.509150028,0,0,282,487
-0.666666687,-0.541666687,0.541666687,0,0,0,-1.115954995,-2.504652977,0,0,281,486
-0.666666687,-0.5,0.583333313,0,0,0,-1.109894276,-2.506232738,0,0,281,486
-0.666666687,-0.5,0.583333313,0,0,0,-1.055238724,-2.506947041,0,0,280,485
-0.666666687,-0.5,0.625,0,0,0,-1.07015717,-2.518446207,0,0,279,483
-0.666666687,-0.5,0.583333313,0,0,0,-1.07015717,-2.518446207,0,0,277,480
-0.75,-0.541666687,0.541666687,0,0,0,-1.150930762,-2.479002237,0,0,274,477
-0.75,-0.541666687,0.541666687,0,0,0,-1.150930762,-2.479002237,0,0,272,475
-0.75,-0.541666687,0.541666687,0,0,0,-1.116235495,-2.473169565,0,0,269,471
-0.708333313,-0.5,0.625,0,0,0,-1.134472966,-2.446475029,0,0,266,468
-0.666666687,-0.458333343,0.583333313,0,0,0,-1.103471756,-2.476733685,0,0,263,465
-0.666666687,-0.5,0.583333313,0,0,0,-1.103471756,-2.476733685,0,0,262,462
-0.708333313,-0.5,0.583333313,0,0,0,-1.147962451,-2.459589481,0,0,260,459
-0.75,-0.541666687,0.583333313,0,0,0,-1.092003107,-2.425684452,0,0,258,457
-0.75,-0.5,0.583333313,0,0,0,-1.122139692,-2.443179607,0,0,256,455
-0.708333313,-0.5,0.583333313,0,0,0,-1.129916549,-2.445516825,0,0,255,454
-0.708333313,-0.458333343,0.583333313,0,0,0,-1.103759289,-2.449202538,0,0,253,453
-0.708333313,-0.5,0.583333313,0,0,0,-1.110699415,-2.436844349,0,0,251,452
-0.708333313,-0.5,0.583333313,0,0,0,-1.154229999,-2.415383577,0,0,250,451
-0.708333313,-0.5,0.5,0,0,0,-1.150593996,-2.374497175,0,0,248,449
-0.708333313,-0.5,0.541666687,0,0,0,-1.176429868,-2.35849905,0,0,245,448
-0.666666687,-0.458333343,0.583333313,0,0,0,-1.176429868,-2.35849905,0,0,242,447
-0.666666687,-0.458333343,0.583333313,0,0,0,-1.175017715,-2.347960949,0,0,239,445
-0.666666687,-0.458333343,0.583333313,0,0,0,-1.157730699,-2.353929043,0,0,239,445
-0.666666687,-0.458333343,0.583333313,0,0,0,-1.150595188,-2.322032928,0,0,237,443
-0.666666687,-0.458333343,0.541666687,0,0,0,-1.17383182,-2.296852589,0,0,237,443
-0.666666687,-0.458333343,0.541666687,0,0,0,-1.157595515,-2.280184269,0,0,235,441
-0.666666687,-0.458333343,0.541666687,0,0,0,-1.160716057,-2.277892351,0,0,234,441
-0.666666687,-0.458333343,0.583333313,0,0,0,-1.150426388,-2.290854931,0,0,232,440
-0.666666687,-0.458333343,0.583333313,0,0,0,-1.21481514,-2.309839964,0,0,231,439
-0.708333313,-0.458333343,0.541666687,0,0,0,-1.179070711,-2.27443552,0,0,229,437
-0.75,-0.458333343,0.541666687,0,0,0,-1.195836425,-2.226700306,0,0,227,435
-0.75,-0.458333343,0.541666687,0,0,0,-1.237928271,-2.211483002,0,0,225,433
-0.708333313,-0.458333343,0.583333313,0,0,0,-1.223043561,-2.216589689,0,0,223,431
-0.666666687,-0.458333343,0.625,0,0,0,-1.221227169,-2.224830389,0,0,218,427
-0.708333313,-0.458333343,0.583333313,0,0,0,-1.221227169,-2.224830389,0,0,214,424
-0.708333313,-0.458333343,0.583333313,0,0,0,-1.208234191,-2.244569063,0,0,211,421
-0.75,-0.458333343,0.541666687,0,0,0,-1.199396849,-2.27558136,0,0,209,419
-0.708333313,-0.458333343,0.583333313,0,0,0,-1.185611963,-2.243812561,0,0,208,416
-0.666666687,-0.458333343,0.625,0,0,0,-1.185611963,-2.243812561,0,0,207,413
-0.666666687,-0.458333343,0.583333313,0,0,0,-1.193217874,-2.268731594,0,0,206,412
-0.75,-0.458333343,0.583333313,0,0,0,-1.167955041,-2.298342705,0,0,205,411
-0.75,-0.458333343,0.625,0,0,0,-1.167955041,-2.298342705,0,0,205,409
-0.791666687,-0.458333343,0.583333313,0,0,0,-1.198889375,-2.293868303,0,0,204,408
-0.75,-0.5,0.541666687,0,0,0,-1.198889375,-2.293868303,0,0,204,405
-0.708333313,-0.458333343,0.583333313,0,0,0,-1.190243363,-2.336440802,0,0,204,403
-0.666666687,-0.416666657,0.625,0,0,0,-1.152823806,-2.332783222,0,0,204,401
-0.625,-0.416666657,0.666666687,0,0,0,-1.194043994,-2.338160038,0,0,204,400
-0.666666687,-0.416666657,0.666666687,0,0,0,-1.187013745,-2.30331707,0,0,204,398
-0.708333313,-0.458333343,0.5,0,0,0,-1.168606997,-2.310636282,0,0,204,397
-0.791666687,-0.458333343,0.541666687,0,0,0,-1.149159193,-2.289141655,0,0,204,395
-0.75,-0.416666657,0.666666687,0,0,0,-1.147685051,-2.279126883,0,0,204,394
-0.666666687,-0.416666657,0.666666687,0,0,0,-1.157097101,-2.294110775,0,0,204,393
-0.625,-0.375,0.625,0,0,0,-1.157097101,-2.294110775,0,0,204,392
-0.625,-0.416666657,0.583333313,0,0,0,-1.159446955,-2.290365458,0,0,204,391
-0.708333313,-0.458333343,0.541666687,0,0,0,-1.146020293,-2.252194643,0,0,204,389
-0.75,-0.458333343,0.583333313,0,0,0,-1.163169146,-2.258937359,0,0,204,388
-0.75,-0.458333343,0.583333313,0,0,0,-1.173261762,-2.218326807,0,0,204,387
-0.708333313,-0.416666657,0.583333313,0,0,0,-1.15446949,-2.224283457,0,0,204,385
-0.666666687,-0.375,0.625,0,0,0,-1.194626331,-2.240465879,0,0,203,383
-0.708333313,-0.416666657,0.625,0,0,0,-1.146018147,-2.248829603,0,0,203,381
-0.75,-0.416666657,0.625,0,0,0,-1.186425447,-2.241819143,0,0,200,378
-0.791666687,-0.416666657,0.583333313,0,0,0,-1.15302062,-2.257163048,0,0,199,377
-0.791666687,-0.416666657,0.583333313,0,0,0,-1.134504437,-2.235730648,0,0,198,375
-0.75,-0.416666657,0.583333313,0,0,0,-1.118324757,-2.230096102,0,0,198,374
-0.75,-0.416666657,0.583333313,0,0,0,-1.122986436,-2.219292402,0,0,198,373
-0.666666687,-0.375,0.625,0,0,0,-1.125613689,-2.185341835,0,0,197,372
-0.75,-0.375,0.666666687,0,0,0,-1.12099123,-2.166085243,0,0,197,371
-0.75,-0.416666657,0.666666687,0,0,0,-1.188073277,-2.117279053,0,0,196,369
-0.791666687,-0.416666657,0.625,0,0,0,-1.188073277,-2.117279053,0,0,195,366
-0.791666687,-0.416666657,0.583333313,0,0,0,-1.143452287,-2.089800835,0,0,195,364
-0.75,-0.416666657,0.583333313,0,0,0,-1.143452287,-2.089800835,0,0,194,361
-0.666666687,-0.375,0.625,0,0,0,-1.177709103,-2.056866407,0,0,193,357
-0.666666687,-0.333333343,0.666666687,0,0,0,-1.177709103,-2.056866407,0,0,193,354
-0.75,-0.375,0.666666687,0,0,0,-1.145527005,-2.074169636,0,0,193,350
-0.75,-0.375,0.625,0,0,0,-1.135042071,-2.071314812,0,0,193,348
-0.75,-0.416666657,0.541666687,0,0,0,-1.135042071,-2.071314812,0,0,194,345
-0.666666687,-0.375,0.583333313,0,0,0,-1.151797175,-2.061957359,0,0,195,343
-0.666666687,-0.375,0.583333313,0,0,0,-1.151797175,-2.061957359,0,0,196,341
-0.666666687,-0.375,0.625,0,0,0,-1.174755573,-2.036149263,0,0,196,340
-0.75,-0.375,0.625,0,0,0,-1.085390925,-2.012161255,0,0,197,338
-0.791666687,-0.416666657,0.625,0,0,0,-1.085390925,-2.012161255,0,0,197,335
-0.791666687,-0.416666657,0.625,0,0,0,-1.124980092,-2.019224644,0,0,198,334
-0.75,-0.375,0.625,0,0,0,-1.124980092,-2.019224644,0,0,199,332
-0.708333313,-0.333333343,0.666666687,0,0,0,-1.116914511,-2.009087086,0,0,200,328
-0.666666687,-0.375,0.666666687,0,0,0,-1.085787177,-1.993446112,0,0,200,326
-0.708333313,-0.333333343,0.625,0,0,0,-1.128913641,-2.006891966,0,0,202,323
-0.791666687,-0.375,0.625,0,0,0,-1.128480911,-2.00604558,0,0,203,321
-0.791666687,-0.375,0.625,0,0,0,-1.106612802,-1.991223574,0,0,204,319
-0.75,-0.375,0.666666687,0,0,0,-1.077005863,-2.020810604,0,0,205,317
-0.708333313,-0.333333343,0.625,0,0,0,-1.122500896,-1.968696356,0,0,207,314
-0.666666687,-0.333333343,0.625,0,0,0,-1.128316283,-1.98263216,0,0,208,313
-0.75,-0.375,0.625,0,0,0,-1.140903831,-1.966106892,0,0,209,312
-0.791666687,-0.375,0.625,0,0,0,-1.136921406,-1.978455663,0,0,210,311
-0.791666687,-0.375,0.625,0,0,0,-1.136921406,-1.978455663,0,0,212,308
-0.75,-0.333333343,0.625,0,0,0,-1.131554723,-1.965199113,0,0,213,307
-0.666666687,-0.291666657,0.625,0,0,0,-1.151575923,-1.945756674,0,0,214,305
-0.666666687,-0.291666657,0.625,0,0,0,-1.167764068,-1.931463361,0,0,215,303
-0.75,-0.333333343,0.625,0,0,0,-1.172531009,-1.874566793,0,0,216,300
-0.791666687,-0.375,0.625,0,0,0,-1.159470558,-1.894197822,0,0,216,299
-0.791666687,-0.375,0.583333313,0,0,0,-1.154049039,-1.873155355,0,0,216,296
-0.708333313,-0.333333343,0.583333313,0,0,0,-1.177654505,-1.870947123,0,0,216,292
-0.666666687,-0.333333343,0.583333313,0,0,0,-1.210651994,-1.85184598,0,0,217,290
-0.666666687,-0.291666657,0.625,0,0,0,-1.210651994,-1.85184598,0,0,219,285
-0.75,-0.333333343,0.666666687,0,0,0,-1.152346373,-1.850579739,0,0,221,280
-0.791666687,-0.333333343,0.666666687,0,0,0,-1.177101374,-1.840635538,0,0,223,275
-0.791666687,-0.375,0.625,0,0,0,-1.14093411,-1.878197908,0,0,225,271
-0.791666687,-0.375,0.583333313,0,0,0,-1.172892451,-1.875744939,0,0,228,268
-0.75,-0.333333343,0.583333313,0,0,0,-1.200499654,-1.881848812,0,0,230,265
-0.708333313,-0.291666657,0.625,0,0,0,-1.2107054,-1.883442402,0,0,231,263
-0.75,-0.291666657,0.666666687,0,0,0,-1.258867264,-1.928113222,0,0,231,262
-0.75,-0.291666657,0.666666687,0,0,0,-1.258867264,-1.928113222,0,0,232,261
-0.791666687,-0.333333343,0.666666687,0,0,0,-1.25748229,-1.979125977,0,0,232,260
-0.791666687,-0.333333343,0.625,0,0,0,-1.230508685,-1.963307261,0,0,233,259
-0.75,-0.333333343,0.583333313,0,0,0,-1.264370799,-1.957197189,0,0,233,259
-0.666666687,-0.291666657,0.666666687,0,0,0,-1.264370799,-1.957197189,0,0,233,259
-0.708333313,-0.291666657,0.708333313,0,0,0,-1.294535041,-1.984027624,0,0,233,259
-0.75,-0.291666657,0.708333313,0,0,0,-1.264828682,-1.993821502,0,0,233,259
-0.791666687,-0.291666657,0.708333313,0,0,0,-1.333006859,-2.024213552,0,0,236,257
-0.791666687,-0.333333343,0.666666687,0,0,0,-1.323306084,-2.017195225,0,0,237,255
-0.75,-0.333333343,0.625,0,0,0,-1.352967262,-2.021644592,0,0,239,255
-0.75,-0.291666657,0.625,0,0,0,-1.382201552,-2.036890268,0,0,240,254
-0.75,-0.291666657,0.666666687,0,0,0,-1.388350487,-2.025609493,0,0,241,253
-0.75,-0.291666657,0.666666687,0,0,0,-1.426038861,-2.046515703,0,0,242,252
-0.75,-0.291666657,0.666666687,0,0,0,-1.426038861,-2.046515703,0,0,244,251
-0.708333313,-0.291666657,0.583333313,0,0,0,-1.449894905,-2.110624313,0,0,249,248
-0.75,-0.291666657,0.625,0,0,0,-1.451194286,-2.120198011,0,0,253,246
-0.75,-0.291666657,0.708333313,0,0,0,-1.451194286,-2.120198011,0,0,257,241
-0.75,-0.291666657,0.708333313,0,0,0,-1.544153094,-2.125057697,0,0,261,237
-0.666666687,-0.291666657,0.75,0,0,0,-1.544153094,-2.125057697,0,0,267,233
-0.708333313,-0.291666657,0.75,0,0,0,-1.626149297,-2.092063904,0,0,274,229
-0.708333313,-0.291666657,0.75,0,0,0,-1.651291847,-2.096254826,0,0,281,225
-0.791666687,-0.333333343,0.625,0,0,0,-1.661967039,-2.117596388,0,0,283,224
-0.75,-0.291666657,0.666666687,0,0,0,-1.656675577,-2.165233135,0,0,284,224
-0.708333313,-0.291666657,0.666666687,0,0,0,-1.656675577,-2.165233135,0,0,284,223
-0.625,-0.25,0.708333313,0,0,0,-1.62652123,-2.163048506,0,0,285,222
-0.666666687,-0.291666657,0.75,0,0,0,-1.607698917,-2.170878649,0,0,288,221
-0.75,-0.291666657,0.666666687,0,0,0,-1.607698917,-2.170878649,0,0,290,220
-0.791666687,-0.333333343,0.583333313,0,0,0,-1.558607817,-2.163739681,0,0,292,218
-0.791666687,-0.333333343,0.583333313,0,0,0,-1.591223836,-2.178171635,0,0,295,216
-0.708333313,-0.291666657,0.625,0,0,0,-1.554717064,-2.19564867,0,0,300,213
-0.666666687,-0.25,0.666666687,0,0,0,-1.554717064,-2.19564867,0,0,304,210
-0.708333313,-0.25,0.708333313,0,0,0,-1.56772995,-2.234686852,0,0,307,209
-0.708333313,-0.291666657,0.666666687,0,0,0,-1.56772995,-2.234686852,0,0,314,206
-0.75,-0.291666657,0.625,0,0,0,-1.555176497,-2.208888769,0,0,321,204
-0.791666687,-0.291666657,0.583333313,0,0,0,-1.523009658,-2.197852612,0,0,323,204
-0.75,-0.291666657,0.625,0,0,0,-1.532708287,-2.203187227,0,0,327,202
-0.708333313,-0.25,0.666666687,0,0,0,-1.509647012,-2.205488205,0,0,331,202
-0.666666687,-0.25,0.666666687,0,0,0,-1.466913819,-2.197583437,0,0,336,201
-0.708333313,-0.291666657,0.625,0,0,0,-1.457032442,-2.177539587,0,0,341,199
-0.791666687,-0.291666657,0.583333313,0,0,0,-1.434221745,-2.194573164,0,0,346,199
-0.791666687,-0.291666657,0.625,0,0,0,-1.405257821,-2.232516289,0,0,351,198
-0.791666687,-0.291666657,0.666666687,0,0,0,-1.458284616,-2.243749857,0,0,355,197
-0.666666687,-0.25,0.666666687,0,0,0,-1.455122352,-2.277368069,0,0,357,196
-0.666666687,-0.25,0.666666687,0,0,0,-1.442869186,-2.271272659,0,0,360,195
-0.75,-0.291666657,0.666666687,0,0,0,-1.453123808,-2.234494209,0,0,362,194
-0.791666687,-0.291666657,0.625,0,0,0,-1.456437349,-2.237111568,0,0,367,193
-0.791666687,-0.291666657,0.625,0,0,0,-1.396776915,-2.240703106,0,0,372,192
-0.708333313,-0.25,0.625,0,0,0,-1.429860353,-2.268490791,0,0,375,191
-0.666666687,-0.25,0.625,0,0,0,-1.444077373,-2.30003047,0,0,380,191
-0.708333313,-0.25,0.666666687,0,0,0,-1.437194228,-2.295296669,0,0,384,191
-0.75,-0.25,0.708333313,0,0,0,-1.428399324,-2.299083471,0,0,390,190
-0.791666687,-0.291666657,0.666666687,0,0,0,-1.40788734,-2.306009293,0,0,392,189
-0.791666687,-0.291666657,0.625,0,0,0,-1.422996521,-2.293891907,0,0,396,188
-0.791666687,-0.291666657,0.583333313,0,0,0,-1.422996521,-2.293891907,0,0,401,186
-0.708333313,-0.25,0.666666687,0,0,0,-1.43923068,-2.283014297,0,0,404,185
-0.666666687,-0.208333328,0.75,0,0,0,-1.43923068,-2.283014297,0,0,408,184
-0.708333313,-0.25,0.75,0,0,0,-1.420605183,-2.325236559,0,0,412,182
-0.75,-0.291666657,0.666666687,0,0,0,-1.374950051,-2.326921701,0,0,416,180
-0.791666687,-0.291666657,0.625,0,0,0,-1.367324352,-2.359480619,0,0,422,178
-0.791666687,-0.291666657,0.625,0,0,0,-1.379487753,-2.341987133,0,0,431,176
-0.75,-0.25,0.666666687,0,0,0,-1.38252914,-2.354795456,0,0,440,173
-0.75,-0.25,0.75,0,0,0,-1.397494316,-2.36162591,0,0,446,171
-0.666666687,-0.25,0.708333313,0,0,0,-1.410111547,-2.37979126,0,0,451,171
-0.708333313,-0.25,0.666666687,0,0,0,-1.470096111,-2.422213554,0,0,455,168
-0.791666687,-0.291666657,0.625,0,0,0,-1.435119152,-2.396414757,0,0,458,167
-0.791666687,-0.291666657,0.666666687,0,0,0,-1.435119152,-2.396414757,0,0,462,165
-0.75,-0.25,0.708333313,0,0,0,-1.395755887,-2.474199533,0,0,469,162
-0.666666687,-0.25,0.708333313,0,0,0,-1.424213648,-2.484933376,0,0,474,159
-0.666666687,-0.208333328,0.708333313,0,0,0,-1.42167592,-2.50759697,0,0,481,156
-0.708333313,-0.25,0.708333313,0,0,0,-1.438856959,-2.522046089,0,0,485,154
-0.75,-0.291666657,0.666666687,0,0,0,-1.501918793,-2.523835421,0,0,487,153
-0.75,-0.291666657,0.666666687,0,0,0,-1.475040078,-2.519766331,0,0,493,150
-0.75,-0.291666657,0.666666687,0,0,0,-1.492775917,-2.531224012,0,0,497,148
-0.708333313,-0.25,0.666666687,0,0,0,-1.50182271,-2.535224438,0,0,504,145
-0.666666687,-0.208333328,0.75,0,0,0,-1.527492166,-2.583384037,0,0,509,142
-0.666666687,-0.208333328,0.75,0,0,0,-1.484092593,-2.581493378,0,0,515,140
-0.708333313,-0.25,0.666666687,0,0,0,-1.484092593,-2.581493378,0,0,521,137
-0.75,-0.291666657,0.625,0,0,0,-1.503065586,-2.579816818,0,0,530,134
-0.75,-0.291666657,0.666666687,0,0,0,-1.503065586,-2.579816818,0,0,536,133
-0.75,-0.25,0.75,0,0,0,-1.59473443,-2.60068059,0,0,543,132
-0.75,-0.25,0.75,0,0,0,-1.629883528,-2.615278959,0,0,550,131
-0.666666687,-0.208333328,0.708333313,0,0,0,-1.629883528,-2.615278959,0,0,553,131
-0.708333313,-0.291666657,0.625,0,0,0,-1.652574301,-2.611809492,0,0,558,129
-0.75,-0.291666657,0.583333313,0,0,0,-1.652574301,-2.611809492,0,0,562,128
-0.791666687,-0.291666657,0.666666687,0,0,0,-1.692397714,-2.585429192,0,0,568,127
-0.75,-0.25,0.708333313,0,0,0,-1.650591612,-2.559494257,0,0,579,125
-0.666666687,-0.208333328,0.708333313,0,0,0,-1.650591612,-2.559494257,0,0,592,124
-0.666666687,-0.25,0.666666687,0,0,0,-1.709025741,-2.554908752,0,0,607,124
-0.75,-0.25,0.625,0,0,0,-1.704431057,-2.581089258,0,0,618,124
-0.791666687,-0.25,0.625,0,0,0,-1.707506895,-2.578763962,0,0,627,123
-0.791666687,-0.25,0.708333313,0,0,0,-1.676764488,-2.604910851,0,0,630,123
-0.791666687,-0.25,0.708333313,0,0,0,-1.676764488,-2.604910851,0,0,635,123
-0.75,-0.25,0.666666687,0,0,0,-1.70094943,-2.585239172,0,0,640,122
-0.708333313,-0.208333328,0.625,0,0,0,-1.753698826,-2.553973198,0,0,648,121
-0.708333313,-0.208333328,0.625,0,0,0,-1.761942387,-2.571583271,0,0,655,120
-0.75,-0.208333328,0.666666687,0,0,0,-1.74455297,-2.564713001,0,0,664,119
-0.791666687,-0.25,0.708333313,0,0,0,-1.717792988,-2.583693981,0,0,675,118
-0.791666687,-0.291666657,0.666666687,0,0,0,-1.683433652,-2.593497992,0,0,683,118
-0.791666687,-0.291666657,0.625,0,0,0,-1.701063633,-2.579943657,0,0,691,117
-0.75,-0.208333328,0.583333313,0,0,0,-1.675571322,-2.577861309,0,0,695,116
-0.75,-0.208333328,0.666666687,0,0,0,-1.681725383,-2.573219061,0,0,697,115
-0.791666687,-0.208333328,0.666666687,0,0,0,-1.650257945,-2.588347435,0,0,702,115
-0.791666687,-0.25,0.625,0,0,0,-1.719174385,-2.596417427,0,0,707,115
-0.791666687,-0.25,0.583333313,0,0,0,-1.704788208,-2.553406239,0,0,714,115
-0.75,-0.208333328,0.625,0,0,0,-1.689357519,-2.550209284,0,0,721,115
-0.75,-0.208333328,0.666666687,0,0,0,-1.648800731,-2.514621973,0,0,727,115
-0.75,-0.208333328,0.708333313,0,0,0,-1.619796395,-2.513994455,0,0,730,115
-0.791666687,-0.25,0.708333313,0,0,0,-1.6421206,-2.47924757,0,0,734,115
-0.875,-0.25,0.666666687,0,0,0,-1.669120669,-2.485708714,0,0,740,115
-0.833333313,-0.25,0.625,0,0,0,-1.632723451,-2.440987587,0,0,748,115
-0.666666687,-0.166666672,0.708333313,0,0,0,-1.657584548,-2.435407877,0,0,755,115
-0.625,-0.166666672,0.75,0,0,0,-1.603897333,-2.467113018,0,0,758,115
-0.625,-0.208333328,0.75,0,0,0,-1.603897333,-2.467113018,0,0,765,116
-0.75,-0.25,0.708333313,0,0,0,-1.620172858,-2.454039097,0,0,771,117
-0.791666687,-0.25,0.666666687,0,0,0,-1.611477613,-2.483840466,0,0,777,118
-0.75,-0.25,0.666666687,0,0,0,-1.634379983,-2.41347909,0,0,784,118
-0.666666687,-0.208333328,0.75,0,0,0,-1.634379983,-2.41347909,0,0,788,119
-0.666666687,-0.208333328,0.75,0,0,0,-1.599235296,-2.448660374,0,0,792,120
-0.708333313,-0.208333328,0.75,0,0,0,-1.599235296,-2.448660374,0,0,796,121
-0.75,-0.25,0.75,0,0,0,-1.599171162,-2.430895805,0,0,802,123
-0.75,-0.25,0.75,0,0,0,-1.65363574,-2.448929071,0,0,807,124
-0.708333313,-0.25,0.75,0,0,0,-1.659977913,-2.460897207,0,0,814,126
-0.666666687,-0.208333328,0.708333313,0,0,0,-1.647257328,-2.457903624,0,0,819,127
-0.666666687,-0.208333328,0.708333313,0,0,0,-1.659950137,-2.457077503,0,0,828,128
-0.625,-0.208333328,0.75,0,0,0,-1.722495198,-2.486846447,0,0,835,128
-0.666666687,-0.208333328,0.708333313,0,0,0,-1.708936095,-2.489351034,0,0,842,129
-0.708333313,-0.208333328,0.708333313,0,0,0,-1.739841461,-2.480955124,0,0,848,130
-0.708333313,-0.208333328,0.75,0,0,0,-1.739576101,-2.490437984,0,0,854,130
-0.666666687,-0.25,0.708333313,0,0,0,-1.739576101,-2.490437984,0,0,860,130
-0.666666687,-0.25,0.708333313,0,0,0,-1.704007387,-2.502481937,0,0,865,130
-0.583333313,-0.208333328,0.75,0,0,0,-1.762879252,-2.498951674,0,0,872,130
-0.666666687,-0.208333328,0.791666687,0,0,0,-1.787294745,-2.472893238,0,0,876,130
-0.708333313,-0.25,0.791666687,0,0,0,-1.811300874,-2.491118908,0,0,887,130
-0.75,-0.25,0.75,0,0,0,-1.830222249,-2.466701508,0,0,901,130
-0.75,-0.25,0.625,0,0,0,-1.83723104,-2.494041443,0,0,912,130
-0.708333313,-0.25,0.625,0,0,0,-1.910396814,-2.496339321,0,0,925,132
